ad_id,ad_advertiser,first_shown,last_shown,unique_user_views,target_audience,country_list,gender,age,additional_parameters,video_link
1794971761424418,EP FASHION LTD,03/30/2024,04-02-2024,1K-10K,15.7M-19.2M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': False, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170635/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9hMGY0YWE0MThlNzQ5ZDUzZTEzNGQ1MjMyY2Q0NjRjMC82NjBkZmFmYS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb013a2hVUEJuSThiSTB6Q1k5M01JQWtmSEFRQWxpMHppUUM5RW8v/5e0ad790-99a1-4723-8f64-6891cb87c2d1?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=2884&bt=1442&cs=0&ds=6&ft=.NpOcInz7Th1RfErXq8Zmo&mime_type=video_mp4&qs=0&rc=N2VkZjs0OGVpOTg2Z2ZpZUBpMzdtPHY5cnd5cjMzZjczM0AzXmBiXy8xXzQxLy4yX2IxYSMzNi9gMmQ0NjBgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857148B163F1DE9175B7C3623&btag=e00088000&cc=13
1794771543887890,Accent Fashion Accessories Ltd,03/28/2024,04-02-2024,1K-10K,42.9M-52.4M,"['France', 'United Kingdom']","[{'country': 'France', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'France', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170639/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS84YzUyN2Q1OTU4YjUyYTVkZjJkNzQ2OTkyN2E3ODM0NC82NjBkZmFmOC92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjhjMDAxLWV1dHRwL29FRUl6aG82SWl5UUM5Q29FQVZFQ25mQ0NpZHg1aHR2SXZBTE02Lw==/211016f2-c0bf-4b10-b1f4-b4cafb11731c?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=3120&bt=1560&cs=0&ds=6&ft=.NpOcInz7ThHRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=ZzY4NWg5NWU6aDRlZTw6OUBpajU7Mzs6Znd4bjMzZjczM0A0YmMzMTA1NTAxYDAtYGMzYSNiMWtlcjRfYF5gLS1kMWNzcw%3D%3D&vvpl=1&l=2024040318571747BF7019E66F547D86CC&btag=e00088000&cc=13
1795211331516433,omati_dzyz_fashion,04-02-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170641/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8wMjA0YTY5ZTNmNDY0M2U4OGZkZmMxMzUzNWU1NGM1MS82NjBkZmIxMS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvbzRKb01mR2VTNGVlS0lhd1NjRTQ0dmZJQVFvTGdpd0JhUkFBVnkv/5ed5cb3c-cff4-4d18-8f84-7eb90d4177cd?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1132&bt=566&cs=0&ds=6&ft=.NpOcInz7Th-RfErXq8Zmo&mime_type=video_mp4&qs=0&rc=aTY8MzhmMzo6ZDY7aDRnNUBpM3ZqbXQ5cmVxcjMzZjczM0BjLTQtMzFhXmIxXzRiMzI2YSNmLWUwMmRzZTFgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857204BAAAC03DC08E37BCDC4&btag=e00088000&cc=13
1795185822085138,on1trendfashion,04-02-2024,04-02-2024,0-1K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170644/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9mYjMyMmU4MTkxMjlmOTMyNGYxOWY2MTZkN2RhMzliOS82NjBkZmIwMS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb1lMd2VqeVNkRXdRSUFXakxHZkliU0lnRjVJYmdUOGZhTlJNUWUv/53bc6900-e7a1-4e1f-8579-fac5f6cce057?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=3604&bt=1802&cs=0&ds=6&ft=.NpOcInz7ThgRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=OGg8N2VlOjhoPGk6NWQ4OUBpanZnN2s5cmU3cTMzZjczM0A1XmMwYmA2NTIxX15jNDM2YSM0c29hMmRrMG1gLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857236A7B52FD378F707CB10B&btag=e00088000&cc=13
1795185553385489,on1trendfashion,04-02-2024,04-02-2024,0-1K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170647/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8zMDQxNmNlZWJlYjEyZTg5OGU4ZDRmZjRjZjdlNGJjOS82NjBkZmIwMS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjhjMDAxLWV1dHRwL29JTEdMRWZtcElHQkJvMVdRZ0c5SWUySGVuRlhNSUFVOUdzamdlLw==/41e9a913-4468-40f4-a50a-42ecd1daec38?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=4552&bt=2276&cs=0&ds=6&ft=.NpOcInz7ThoRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=ZjdmODM1aDk1NDM8OmZpaEBpajN5c2s5cjtucjMzZjczM0BjMjQzLzJiNTYxMjAvYF40YSNxYDZoMmRzcTJgLS1kMWNzcw%3D%3D&vvpl=1&l=2024040318572631AA78EBAE3CF67E2111&btag=e00088000&cc=13
1795176499175441,on1trendfashion,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170650/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9lMjNmZDI0MDU0OWVlMDNlNDA0NDU4Nzc2ZjJjYTVjZi82NjBkZmIwNi92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb2NJNUlpd0NpRXNJb2FBUHhHZkNUQkNBSU1UTHpCbmdoUUVSQWgv/1fa93b60-7b5e-4537-8d56-7ae310aad51f?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1432&bt=716&cs=0&ds=6&ft=.NpOcInz7ThXRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=Zjw4OGg3ZTk4Mzw2ZWZnOUBpajszN3M5cjQ1cjMzZjczM0BhXjZhMjFhXy0xLl5gNi42YSM2cnBsMmRjLzBgLS1kMWNzcw%3D%3D&vvpl=1&l=20240403185728FCA4A431CF9749336DBE&btag=e00088000&cc=13
1795160051795986,vintagegardenfashion,04-01-2024,04-02-2024,1K-10K,8.7M-10.6M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'Beauty & Personal Care, Household Products', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170652/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS85YjVmOGVkZWMxNDFlOGJkN2FiY2U4NzFhZTk1ZmM3NC82NjBkZmIxYS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb0llVlJoQUtlQVFaanFnVGdHR1lqckUwZklOOExSZFI1ZkVJdE8v/e8961ae3-c269-46cf-a9e7-d18bf4c471e1?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1196&bt=598&cs=0&ds=6&ft=.NpOcInz7ThqRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=OjM1NGRpN2VmMzc3aTQ0aEBpM2p2OW05cmxpcjMzZjczM0BgMy01MTNgXzYxLzBfNWEyYSNxZTRrMmQ0bjJgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857313BBAC9030159BA34E307&btag=e00088000&cc=13
1795137450181649,on1trendfashion,04-01-2024,04-02-2024,0-1K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170655/video/aHR0cHM6Ly92NTgudGlrdG9rY2RuLmNvbS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjhjMDAxLWV1dHRwL29jZm1XZVJBRWJEQU5CQ0VudEZWY0ltWURPQ2xFUUI3YjJRUEVBLw==/cd770560-c2aa-4a45-ba58-aa2dc1623814?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1476&bt=738&cs=0&ds=6&ft=.NpOcInz7ThIRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=ZmdoOGhoOGZnNjk7PDs0OEBpM3B1N3c5cnF1cjMzZjczM0A2MjA1NTA1XmExYDJjYmItYSM0cWhlMmQ0Xi1gLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857342BAF427FCA3956340577&VExpiration=1712192283&VSignature=beehVeJCmhH_ub5OTgkLig&btag=e00088000&cc=14
1795132982327378,on1trendfashion,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170657/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iNjA4NWM2ZGQzOWJlZWNhYTE4ZDc2NzM3YmJlZGFkZC82NjBkZmIwYy92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjhjMDAxLWV1dHRwL29RSFVmb0JFeVBqNmdJNVF5RUZNQWtZRGd5ZWVERzN3ZkpGSXpuLw==/1cd2ced2-6eb0-41ad-b51c-a150bf037037?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=2630&bt=1315&cs=0&ds=6&ft=.NpOcInz7ThORfErXq8Zmo&mime_type=video_mp4&qs=0&rc=aWlmNTQ6OTpoZjc4Ozc1N0BpajZvNG05cmk3cjMzZjczM0A1MGFeMDRjNTMxMWAxNS80YSNwZ3NuMmRzZDJgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857362BAF427FCA39563405C5&btag=e00088000&cc=13
1795120330473489,cheshirefashionweek,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170660/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vNmZmNDM2NGNkMGQyZmE3OGI2YzNhNTkwMmQ0MTRkYjkvNjYwZGZiMGYvdmlkZW8vdG9zL3VzZWFzdDJhL3Rvcy11c2Vhc3QyYS12ZS0wMDY4YzAwMS1ldXR0cC9vVWl1R0NJQ0loQWZBRW9LUXpRb3JZNEJuQWlhdWNCQlRKT0hsNC8=/fcb8dd1c-4494-44ec-8d75-b3c7b9b11fc1?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=3234&bt=1617&cs=0&ds=6&ft=.NpOcInz7ThURfErXq8Zmo&mime_type=video_mp4&qs=0&rc=Ozs0ZzdnOTc3ZWgzaTo1aEBpM2hyZHI5cjY5cjMzZjczM0AxMC0zMDRgNi8xXi41Xl9gYSNgMGxwMmRzbjJgLS1kMWNzcw%3D%3D&vvpl=1&l=2024040318573973FF1343A6702C32F45E&btag=e00088000&cc=3
1795109430207505,on1trendfashion,04-01-2024,04-02-2024,0-1K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170663/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vZTZjOWE3ZmVhM2JmNWQ4ZTZkODlhYTM2YzFhOWRkNTkvNjYwZGZiMTMvdmlkZW8vdG9zL3VzZWFzdDJhL3Rvcy11c2Vhc3QyYS12ZS0wMDY4LWV1dHRwL29vUDk0SUJ4MTlJdnhVWEJBMHdFN2lUcXV4Rjc0WldFV3ZnQWkv/0ded517f-e496-4a0e-9c60-0b73a1d5d413?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=644&bt=322&cs=0&ds=6&ft=.NpOcInz7ThtRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=OTczZDhmNzs1N2hlNjdoNUBpM3V1OHc5cm94cjMzZjczM0AtYC8yMmExXjExM2I2MzZhYSNfZWlpMmQ0cy9gLS1kMWNzcw%3D%3D&vvpl=1&l=2024040318574173FF1343A6702C32F490&btag=e00088000&cc=3
1795129780578322,iamsaraouardi,04-01-2024,04-02-2024,1K-10K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170665/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8yYTcxOTA1YWJkZjg1NDI1YjNhNzZkZDhlOWU0NTYyMC82NjBkZmI1NC92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb0VmZ2dEZkVYUXdxbHQwUEFJQk5SeEFkSEZRMkZqRUJEdUczNkcv/352e63b6-e7c4-4a9c-8f98-1c20a4904f50?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=764&bt=382&cs=0&ds=6&ft=.NpOcInz7ThZRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=aTpmZzw4NjlmPDlnPGg1M0BpM2o6M3E5cnVxcTMzZjczM0A2NV8zYy4vXmMxNmJgLzMzYSNhZWotMmRjMy5gLS1kMWNzcw%3D%3D&vvpl=1&l=20240403185744D2ADF60AD3C13E3311DD&btag=e00090000&cc=13
1795133455380482,广州贺易网络科技有限公司,04-01-2024,04-02-2024,10K-100K,72.5M-88.5M,"['Belgium', 'Finland', 'France', 'Germany', 'Ireland', 'Italy', 'Netherlands', 'Norway', 'Poland', 'Portugal', 'Spain', 'Switzerland', 'United Kingdom']","[{'country': 'Belgium', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Finland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'France', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Germany', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Ireland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Italy', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Netherlands', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Norway', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Poland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Portugal', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Spain', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'Switzerland', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}, {'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'Belgium', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Finland', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'France', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Germany', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Ireland', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Italy', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Netherlands', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Norway', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Poland', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Portugal', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Spain', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'Switzerland', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}, {'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'Apparel & Accessories', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170668/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8zMjhhMjlmMDBhNDJlMWIxNzAyNjk0Y2FjMjQ5MjliNi82NjBkZmIyMS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29FQUJwbEQ3RkJoVUFDRGxzTjdjQUJ6REQxZUlFUVFmZ213MXZFLw==/d7e9bcf8-72dc-4094-90d5-52375961f12e?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1246&bt=623&cs=0&ds=1&ft=.NpOcInz7Th2RfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NmQ7MzwzNDo8OjU8NmY0M0BpMzhsanY5cm1kcjMzODYzNEA2MC9iX2IuXmIxMi5eNjZgYSMwNXJyMmRzLzJgLS1kMC1zcw%3D%3D&vvpl=1&l=202404031857463BBAC9030159BA34E42C&btag=e00088000&cc=13
1795134317234194,bhcphotography,04-01-2024,04-02-2024,1K-10K,17.6M-21.4M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': False, '55+': False}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170670/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vOWQxMjg4MTgwMWMyYWNhNGUzZWQwNDViY2UwNmVjM2UvNjYwZGZiMWIvdmlkZW8vdG9zL3VzZWFzdDJhL3Rvcy11c2Vhc3QyYS12ZS0wMDY4LWV1dHRwL29nOWNNS0lpVnpJdEJDSHpBa1FFS3BGaThmNEhpTEJuaEJYQW9RLw==/559d7bcf-1e66-4b7f-b8f3-23dc40eb52ff?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=2632&bt=1316&cs=0&ds=6&ft=.NpOcInz7ThnRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=NDdnOWlnZmg4NTM6ODs4O0BpamdrNHc5cnNkcjMzZjgzM0AtYDUwYzFjNTMxNi8uXjBfYSNfLl9mMmRzNTJgLS1kL2Nzcw%3D%3D&vvpl=1&l=20240403185749DF9D8926D948E033DE52&btag=e00088000&cc=3
1794682521260049,南宫市妙奇商贸有限公司,03/27/2024,04-02-2024,1K-10K,4.7M-5.8M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': False, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': False}}]","[{'Audience': 'No', 'Interests': 'Apparel & Accessories', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170673/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9jM2VmM2MyMjY4MjRjNzk4ZTc3ODA5YTI1NzkzNWJjYS82NjBkZmIxNy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29VbkVOakxiUU00R2dlZUNud09EZkRtYmJRQUZPcUVBNXFjTElXLw==/73d43878-61d9-4409-8a00-266546187fa8?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1094&bt=547&cs=0&ds=1&ft=.NpOcInz7ThaRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=OTw5ZTU1OmloaThoZTdlaEBpam10NXY5cm43cTMzODYzNEAvL2EtYTVfXjAxY15gM18yYSNtX2wwMmQ0YXBgLS1kMC1zcw%3D%3D&vvpl=1&l=20240403185751DF9D8926D948E033DE77&btag=e00088000&cc=13
1795135797785618,sxm._944,04-01-2024,04-02-2024,10K-100K,22.1M-27.0M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': True, 'Female': True, 'Unknown': True}}]","[{'country': 'United Kingdom', 'ages': {'13-17': True, '18-24': True, '25-34': True, '35-44': True, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170675/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9hMzE2YzQ0MmQ0MzdiZmQxNzk2NzNjNmRiYWJlY2JmOC82NjBkZmIzZS92aWRlby90b3MvdXNlYXN0MmEvdG9zLXVzZWFzdDJhLXZlLTAwNjgtZXV0dHAvb3c5STdSM1FERHRCYVBlR3Z2RklRUUVFUkE3VlFUUGZFTEJtcHIv/98079e28-4735-46e3-985c-c1052eba9869?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=4366&bt=2183&cs=0&ds=6&ft=.NpOcInz7Th.RfErXq8Zmo&mime_type=video_mp4&qs=0&rc=OmU3OTc3ODo0Zzk4M2hoZEBpanFvZHc5cjZlcjMzZjczM0A1MV8xYmMvNjIxYzE0XjQuYSNrcS5zMmRzNTBgLS1kMWNzcw%3D%3D&vvpl=1&l=202404031857541222D5B6DB79AB337FA7&btag=e00088000&cc=13
1795139237813281,广州木舟科技有限公司,04-01-2024,04-02-2024,0-1K,2.4M-2.9M,['United Kingdom'],"[{'country': 'United Kingdom', 'gender': {'Male': False, 'Female': True, 'Unknown': False}}]","[{'country': 'United Kingdom', 'ages': {'13-17': False, '18-24': False, '25-34': False, '35-44': False, '45-54': True, '55+': True}}]","[{'Audience': 'No', 'Interests': 'None', 'Video interactions': 'None', 'Creator interactions': 'None'}]",https://library.tiktok.com/api/v1/cdn/1712170678/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8xZWI4ZTQ0OTIzOTNmZDdiNWNkMDM1OTIwYjdlMWJhMC82NjBkZmIyMS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29JZWJtRklnVUJmaW5LZ1hHanE5dFJBSUdlQVdMRFFkdEN6TVdFLw==/bb86af42-f9a9-473f-b7de-599231587e25?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&br=2526&bt=1263&cs=0&ds=1&ft=.NpOcInz7ThJRfErXq8Zmo&mime_type=video_mp4&qs=0&rc=ZTNlOjo6Zmk5OjlkaTo0N0BpM2g8dnM5cnFlcjMzODYzNEBfMzFhLTQ2NTMxY2M0NmAvYSNzYWFrMmRrXjJgLS1kMC1zcw%3D%3D&vvpl=1&l=202404031857573BBAC9030159BA34E4E5&btag=e00088000&cc=13
